Repository,SourceBranch,SourceCommit,RelativePath,Bytes,SHA256,Executable,Symlink
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/09_VersionAdaptive/070_USP_DataCaptureDeepAnalysis.sql,83108,0a7fbec721079e1109fcd97c4c71a235cefa18d990fa5fcba69c25f42156765a,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/09_VersionAdaptive/080_USP_EncryptionAnalysis.sql,23602,a52a36cadcaa1981f1e48f9a830e77eab189007c46d86f2456187d0418e8af03,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/09_VersionAdaptive/090_USP_ExternalRuntimeAnalysis.sql,69676,f779ec498cb4bc3900a29447aed4e3a29d29eda9f3216bb073b0ed1f8749a0f3,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/09_VersionAdaptive/100_USP_ClrAnalysis.sql,62057,d55f74a94099eb93ea88120ba6ce85ffd680a8cbc7c4a211a7b65b3389da055c,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/09_VersionAdaptive/500_USP_FrameworkUsageFromQueryStore.sql,6367,f452d308c8109e6750a1083a4695cb160c03a48959f2b235f2d6cc6a8fa871ca,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/10_SnapshotBaseline/010_SnapshotTargetConfiguration.sql,2584,8597a3f7a011ff7be4e78ec2d7aca919bea00f5d932c34fe2fbbffba943f10f8,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/10_SnapshotBaseline/020_InternalConfigureSnapshotPolicy.sql,3135,e56d0e1976ff6db332d01f2dea3195cbc4701ad3d8e3c80d17e98569affe69d2,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/10_SnapshotBaseline/030_Snapshot_Target_Schema.sql,26536,0290cd011644433739955126fdae1b5f8646b4802a36952835caf0cdee10384f,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/10_SnapshotBaseline/040_InternalPrepareCollectionCycle.sql,3659,a7713788bbc7fdb106b70c5db39c6ecec794111cfac05ee435c388b94de44130,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/10_SnapshotBaseline/050_InternalCompletePerformanceCounterCycle.sql,10519,5eed4455e06fdaf064603c22f62b92ae9261fe5e86f4a83e2ecb22cc99687a9e,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/10_SnapshotBaseline/060_InternalFinalizeCollectionCycle.sql,850,e65343768cb8ad6cd9507c81bec030808632ecfa206f609e69b293dbe68430b5,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/10_SnapshotBaseline/070_InternalPurgeExpiredData.sql,7089,ebf85095ea0800d39ac05daf136a5c6a20d10b3a4742d890883d44ce53cea408,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/10_SnapshotBaseline/080_USP_ConfigureSnapshotTarget.sql,5695,15e50d16f20f136096cad09baf33dbb8122e0d1ed234dc37d45cf9ec853bb51a,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/10_SnapshotBaseline/090_USP_RunSnapshotCollectionCycle.sql,15451,5c46bb97b3b81fdc108c911c55a60fc7f937d776a617e9d2f0e6f5ac223133a6,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/10_SnapshotBaseline/100_USP_PurgeSnapshotData.sql,8915,c1c804e1fd18bcf63754707443fea55dcf71ebae2417dbe1b19caa1a8063eeb0,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Examples/040_Schnellreferenz_Aufrufe.sql,6851,372211916dbb1f09eb6cb9125061e9c998dece477c9e78922325b12c2ea1602c,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Examples/041_Beispielaufrufe_Alle_Funktionalitaeten.sql,7114,4c3947cebc1533f7432641ea08c8c494dd243c24b8057a8ea4b502bc53cdfdf8,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Examples/050_Authorization_Examples.sql,4565,38cdf2a830a2e2cd7df7e03378d52c1b0bc0a589f2bdb30aac520b1404254107,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Install/.gitignore,15,ebf1992c950ff80c0f691f995ada05185506ddbb4a01139f07d01b9c57c027cd,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Install/Build-ExecutionPlanAnalysisInstaller.ps1,2172,67136c28c120dc5e86f08fb8c3bd6426f5d5b84210d115ea516a373bc9aa48be,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Install/Build-SnapshotBaselineInstallers.ps1,5816,18c2f7ee9f9511fedbfeee4e81498c90acc9155eae581cae49975ac6509d7ead,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Install/Build-StandaloneInstaller.ps1,2086,5a61041d7cc4b6cedcc58543a2cb740914c57d0eda33d04ff674fc446d63cda2,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Install/Install_All.sql,8641,441fbe672ee1d6d892ecf0b2babce7f847ad94c4da0cfbf6d81e6381096a0777,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Install/Install_ExecutionPlanAnalysis.sql,1576,d0234317b49b8d653573d9d35d3205e920323ca7a5f329e0cc2c7b014999ccd0,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Install/Install_SnapshotBaseline_Framework.sql,571,76ec96f6d58cdefc7297f9901a4f9c72c12a8416cf10b54cc83f8a6ea8495236,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Install/Install_SnapshotBaseline_Target.sql,623,0c1a9c5399381a8df499fac8a65cbbeb7b3ea11f7f532d047961b5b435a449cb,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Install/README.md,2579,148d244206bf1f4c9e791e5d5c56ef5eada85e95925aeba813e71627fff97284,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Install/generated/README.md,348,101b12b979c2c18bf3abf33e562db2d5b38cda6f4bae3469d187ddf9e494b787,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Common/090_Test_und_Abnahme_Phase1A.sql,688,6c35e77f9ec16e83adac2f1b995978242aac18e5e2d482af5f40b01472c82046,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/CurrentState/110_Test_und_Abnahme_Phase1B.sql,5467,280d4f170218ad72d567a533b703953f3b48c644e83e533f05779241d823bb6f,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/ExtendedEvents/110_Test_und_Abnahme_Phase5.sql,208,b21d84170796c6c75e8c98bf87ae7b7703770b80ab4af4276c4033f9c6f5b6c3,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Infrastructure/110_Test_und_Abnahme_Phase6.sql,253,b3e59e2ed65f7210dc065a85e84fc2d9ea75c47dc1051c726b5b939ed44d3666,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Infrastructure/122_SQL25_TempDB_Resource_Governance_Runtime_Contract.sql,25581,3ab3dde29d27687bd554aaa22683cf006ebc480872d2e6eb2c48526c2870cd0b,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/110_Smoke_Test.sql,12808,39526a6fd6c0dd7ce1bd81bfb997065954e299928f89972f6047f659d7ce3f88,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/122_DIAG004_Request_Context_Runtime_Contract.sql,8745,08dd7b1cdc3bf16d6177b0f836bf5a1595be4853750180d67f740e9901d296f8,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/163_Parameter_API_Vertrag.sql,1629,448a1867d200adf1687cfa195c67867d677755bf48741ce43bef496f69c5d538,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/165_Filter_Output_Contract.sql,18957,e1dbaf49e05833adfddc0120bca319445528a876a1c2bd2439e4bed0857a44fa,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/167_Special_Case_API_Contract.sql,17345,8f40e3db0f30f4804f02c506beb1d93b30e663406d116ee8f99f59ff32311917,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/168_Special_Case_Runtime_Contract.sql,5170,7940f5912f3c35e0610c20cfdeef04f39c0ef27ff8166483ba77b654ae52bdd1,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/169_P0_Runtime_Contract.sql,18904,19fc4df8bc870840196048f8e6becf92c44331fdb37f71b5a00c5f174834e1de,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/170_P1_IQP_Runtime_Contract.sql,6721,88139663f7d5daf50b5bcd68c49e28e27fb43339d97ca84b5d9735a995286059,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/171_P1_Contention_Runtime_Contract.sql,6234,43ee8a4afe31a39d2f782043df7f779105128ff36f28e56dae561070f864018c,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/172_P1_Memory_Runtime_Contract.sql,5405,4dd36e0bd973a3000c67b816ce2305d377723415d96763fabb019b3f1195d962,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/173_P1_Backup_Runtime_Contract.sql,8429,5b74cc9d34873e399c9cac6337c3f7aef340a281ad9e9362891db3c812fda65e,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/174_P1_Schema_Runtime_Contract.sql,5725,d1b1255d2fdc6482e131b36ca376e7ac5240afbd46675259cc4b15f04f7149a1,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/175_P1_Statistics_Runtime_Contract.sql,23452,ea54eebef358f59789073034851692a0ca820c6e1524ea922b761b13553802b0,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/176_P1_Availability_Runtime_Contract.sql,3417,f42ea6e397e6fdd7f21cb49800d4e0317329c5a7cb74d6112651af835778a199,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/177_P1_Agent_Runtime_Contract.sql,3308,8021624eeb9b9d3802edcbe7c81c9c60e1498feb9024a625f8cea7b23dee5051,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/178_P1_Diagnostic_Findings_Runtime_Contract.sql,10904,fbef15ec9027ae6c2c79ae260cefb42e7cf5577f6ea48aa2748bccdedcea5948,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/179_P2_Special_Feature_Inventory_Runtime_Contract.sql,15196,1a8e68426e527c0d2edb90da3fb4a367d4fe0b780540864d97c6027258340304,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/180_P2_InMemory_Oltp_Runtime_Contract.sql,5437,526e24153a43f6311f34d1d064334216d2efc3815a41cb25c3ac253198198e9b,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/181_P2_Temporal_Runtime_Contract.sql,12779,e86ebff8ae55d9ede7b6bfdd26bd52d6a2bada016a8316d18bd9851c4c338417,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/182_P2_Service_Broker_Runtime_Contract.sql,13694,47529bdb01d02a25797f6b935458c0d1ef00899c971c6520f45ae01b61488fa9,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/183_P2_FullText_Runtime_Contract.sql,6538,d77f4b2df46062b1d30fcb9d50872897d4ce6f2456eabada007819eb7c94c196,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/184_P2_Data_Capture_Runtime_Contract.sql,14016,0bbc742857c482b883430b466ddf9dcadaa511a31e167cb2681de117f75591c7,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/185_P2_Encryption_Runtime_Contract.sql,6493,9df383e95d9de6739afc005f6ef31b8f9724144c6197e48210b8d39ae23bf219,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/186_P2_Maintenance_Runtime_Contract.sql,5835,c567b7491e28e372284cfbb0f4669acae713ae5af9c706334f93ff49e43d52d7,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/187_Table_Output_Runtime_Contract.sql,12130,457ddedba498635708f8ea6f1c27d7378a931523117ff74f3829aee57021370f,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/188_Framework_Output_Pilot_Runtime_Contract.sql,14885,9c23dd6e843b4bf0e93883681d39971315ccc5461d22684514cee89286db8ae6,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/189_Framework_Output_Runtime_Contract.sql,9615,55f7cdd45a34a0aad5ee4c5efc247321c1324362a604814388d162e5923736e8,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/190_Wave1_Output_Xml_Version_Runtime_Contract.sql,12290,ba765f18ed561f4659069f21d80248edab565734507bdc84914a01db5a81170e,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/191_Standalone_Installer_Contract.ps1,2699,646603d7195f06d5a58fc91eaa5df9a9b0384124f7741e9783851479c2fdf996,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/191_Wave2_Operational_Diagnostics_Runtime_Contract.sql,12402,4dc2b3e410d1158d26d27bcd93a3d060efa0035c4d165a3986c3af82cd41789c,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/192_ExecutionPlanAnalysis_Installer_Contract.ps1,3866,ae5f16e184a08b5976fd5deb606850af4cf6d94288c539e71e16f98044b938de,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/193_ExecutionPlanAnalysis_Standalone_Runtime_Contract.sql,12694,108258ac6c21067da7e6bafd2573f05b7010aec4411d011faab34b99e445e1df,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/194_SnapshotBaseline_Installer_Contract.ps1,13915,d130b736366e6064f14f5058bfc9177b42e2b3c81f2a94d5bfc08879234d0606,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/195_SnapshotBaseline_Runtime_Contract.sql,11608,02995e3ad08d8c24f89b655e2ed1524e9a62ece6afcc62330945e3f44508dd82,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/196_Analysis_Navigator_Runtime_Contract.sql,20097,d5b4e08afb4c6aa7d2e00b9307a79f83fab9d3ee94fec33881df384b3b489d0f,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/196_SnapshotBaseline_Concurrency_Holder.sql,477,9868209a6d0d5a24a6683f0a6cbeb7e72fa1904c25f2650091ee80bd2af18ffb,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/197_SnapshotBaseline_Concurrency_Assert.sql,688,bd021e7f76194fa9012f76fc055c9b303a01843e105025cc5c386537a2032fd8,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/198_Runtime001_External_Runtime_CLR_Runtime_Contract.sql,10190,a349b041bfd097259865a93d3ed7714d8b91f0fe08805b590e876196c7976035,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Integration/199_CurrentState_Snapshot_Runtime_Contract.sql,9337,f41a6cc1bcc2d1cf3430aacdb64207655b3e55c681d90b3be624bc71d24a5c17,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/ObjectIndex/110_Test_und_Abnahme_Phase2.sql,235,29c832bf58d58ed25ab01eab5467b16dd806731503607d4b0bf863d6af2d62b9,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/ObjectIndex/120_SQL25_Vector_Index_Runtime_Contract.sql,20385,7382b490da4189677fc14e26d5cba747799923764e7db20a89e9502ad9c911b5,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/ObjectIndex/121_SQL25_JSON_Index_Inventory_Runtime_Contract.sql,20773,72e902d398591462bc54f7a23e128b1d2d300e5aab2a979ca5300a5c23d6fd0a,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/ObjectIndex/123_SQL25_Readable_Secondary_Statistics_Runtime_Contract.sql,17366,a617c90225524bedc490b1292f7aaa6979acfb99bd95d0cfb7068c9e0a49845e,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Permissions/110_SQL_Server_2019_Permission_Matrix.sql,29420,3277f721722a1cd7973de25ba074cb50f25a37ca0049971dc148e11a0233b1d2,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Permissions/110_SQL_Server_2022_Permission_Matrix.sql,30515,3a573b92ef38a7875f8469f01c50db6f3f1c7a6c835449991d8a986f949070e1,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/PlanCache/110_Test_und_Abnahme_Phase3.sql,3614,0ba135ba7dc62bbcc26f16eb3dffb3cb4eb5ea2d3312aa2e70157dafd778c07b,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/PlanCache/120_ExecutionPlanAnalysis_Runtime_Contract.sql,29249,2c437a69bea13831a5966e0969c0b5a59db846b45375f27555e1c9c4ec5f257c,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/PlanCache/121_DIAG003_Parameter_Evidence_Runtime_Contract.sql,3383,2d582051e42139f7a88ac6b8f04deb6b852e8b9ad301d76c427d6e0268ba2b80,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/PlanCache/123_DIAG005_Plan_Optimizer_Runtime_Contract.sql,13151,16fa6bcc07766bfb58b63c59ad6166de344577e47b1bdeef0b057fd996ee481f,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/QueryStore/110_Test_und_Abnahme_Phase4.sql,252,035213513b145d18beec899c56c997c5d6c9277060aa5cf0adec18aab447b771,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Run_Release_Gate.sql,7542,367c7806910fd1f29ec9b3fded292bb10067603ebaaa00061b3dbe516ab81d2f,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/ServerHealth/110_Test_und_Abnahme_Phase7.sql,245,0c2408d32a47bf5390e40427bad8a14b3abb0ae2c9085c1d3f69f6302a8482c3,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Static/900_Validate_Analysis_Documentation.ps1,34030,180938a0953d77c2efcc95ff7bd68fd3f198b37cb7628ec6ffe384d4d6b6c5e0,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Static/905_Validate_Analysis_Navigator.py,35406,bc54c4bd8aec784380606846b36b1308492c2753fddf60eeb5da343fab738250,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Static/910_Validate_Repository_Privacy.py,15311,b7953b79533145a5c4840f89145b5b78f70baff0106e7ffeefb4ccc601da6340,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Static/915_Validate_Documentation_Style.py,10719,7cf106bf8d553f9f9dc4275d235a23646ee503247d08af8bb8728254a993f86a,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Static/920_Validate_SQL_Server_2025_Regex.py,5496,3f7f8ffa7a70168f7acd4884c16455480866127e0d4c57491fe69e803484c779,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Static/925_Select_CI_Impact.py,25954,018be6b5c4715bfdf0a4956cf0b4cf70b3ffe657c2d1d3ad76da080776bc972c,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Static/930_Validate_Commit_Message.py,6906,161599bbe9401e18a66250b40c9512d76561a6329c8d8ce00036050b80b20f0a,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Static/940_Validate_Wait_Type_Catalog.py,14527,d75f8122757e81e71efeae3d1af819f6c2d26956d054c94aab6635c09ec9aae7,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Static/950_Validate_Nonblocking_Metadata.py,6704,7552e1fa6b8ea065695470c3ba50df394438c6e6e0e9b5ee6645ecbe938f48e1,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Static/960_Validate_Complete_P1_Evidence.py,4359,ec8e07e311e3e3e104cb91458766249556831e49c6b6ac45b2a4e5c9486893a6,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Static/970_Validate_Complete_P2_Evidence.py,7089,48bee83094386c3b2e586a452000fc522688f4538c365170c5a1a35527b48df9,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Static/980_Validate_External_Documentation_Links.py,4718,397888233e4cdc9f61eafd5f13cde0d9ac5a361a12108f02de22b1f765e84998,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Static/988_Validate_LAB001_Wave0_Contracts.py,26592,578fb03fcfb16ea0b422134ecdf3825835a3be39e91e0994cce6b20a36dbe7d9,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Static/989_Validate_LAB001_Wave1_Orchestrator.py,19603,14d9ab0088b7beb259091212059796b3cd2ed206a2ffc1512cc8b48db48e0684,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Static/989_Validate_SQL25_Readable_Secondary_Statistics_Contract.py,17385,849f78d6559f6808867e0db30494c1801a562a3f653a72176a68c8b9ea860085,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Static/990_Validate_LAB001_Wave2_ContainerBaseline.py,9322,c4c66b1e10799826648ed9ce7c11fd967865bfef6ccdda046f872109b26a8e27,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Static/990_Validate_Release_Evidence.py,11705,2aefc7ac13c40623c8c8d6634d1475e642139f020c5fc1e1f4cd7298a7c21c94,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Static/991_Validate_SQL25_TempDB_Resource_Governance_Contract.py,18644,495fff45000eef24dde1208b7043ae0b8700906f4708667af80270e97f2d976b,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Static/992_Validate_SQL25_JSON_Index_Contract.py,17219,f52ad689377b2d39a822aa8bad6c086fef51527f55468b6aca688eeb16cfc5c1,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Static/993_Validate_Partial_Implementation_Status_and_CurrentState_Snapshot.py,15089,514dfa049949983244e2d54d60c7d5ea4db2c25d31fd1a80c9fe901fb553a4fb,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Static/994_Validate_SQL25_Vector_Index_Contract.py,14043,d05c7767f51e4a42208d08e13967a96ce08f57669fc08bbfb735b5e6a98142d1,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Static/995_Validate_Wave1_Contracts.py,7116,3f4d70af2dc754be9f15ae19b09c1bb82781afc098c1cb29d149a1888b4ad025,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Static/996_Validate_Wave2_Contracts.py,6595,cfd52830c2ce93e7b840286dfc20abe0dd0d7eeda7edb568b5a6f9536728883d,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Static/997_Validate_ExecutionPlanAnalysis_Public_Contract.py,18549,a1114125ae088f672557f5bea5a7ba4283a80c49d26c9bafb61162e49d7cea9c,False,False
SQL_Server_Analyze,main,612bcc60d4a8a34c05ab28ffc6ce964e359df6c2,Code/Tests/Static/998_Validate_SnapshotBaseline_Public_Contract.py,26728,c6b23c9610a436c6941375f3153c2a3f63646484697664b6c9d1e678bc0b0975,False,False
